,Unnamed: 0,Date,EXCHCD,TICKER,COMNAM,BIDLO,ASKHI,PRC,VOL,RET,SHROUT,OPENPRC,vwretx,mid_price,buyer_seller_init,effective_cost,quoted,prop_quoted,effective,prop_effective
110,1031680,2019-06-11,3.0,INTC,INTEL CORP,46.52,47.32,46.85,18289141.0,0.001068,4477000.0,47.26,-0.000633,46.92,0,0.0014919011082694007,0.7999999999999972,0.017050298380221592,0.14000000000000057,0.0029882604055496385
111,1031681,2019-06-12,3.0,INTC,INTEL CORP,46.25,46.67,46.32,15884869.0,-0.011313,4477000.0,46.67,-0.0019149999999999998,46.46,0,0.003013344812742156,0.4200000000000017,0.009040034438226468,0.28000000000000114,0.006044905008635603
112,1031682,2019-06-13,3.0,INTC,INTEL CORP,46.53,46.955,46.7,12253233.0,0.008204000000000001,4477000.0,46.6,0.004579,46.7425,0,0.0009092367759532946,0.42499999999999716,0.009092367759533555,0.08499999999999375,0.0018201284796572537
113,1031683,2019-06-14,3.0,INTC,INTEL CORP,45.5459,46.42,46.19,15341677.0,-0.010921,4477000.0,45.83,-0.0028179999999999998,45.98295,1,0.004502755912789312,0.8740999999999985,0.01900921972165767,0.4140999999999906,0.008965143970556195
114,1031684,2019-06-17,3.0,INTC,INTEL CORP,45.8,46.53,46.13,12517490.0,-0.001299,4477000.0,46.14,0.001303,46.165,0,0.0007581501137224432,0.730000000000004,0.015812845229069727,0.06999999999999318,0.0015174506828526592
115,1031685,2019-06-18,3.0,INTC,INTEL CORP,46.6,48.0,47.37,25671693.0,0.026881,4477000.0,46.75,0.009941,47.3,1,0.0014799154334038116,1.3999999999999986,0.02959830866807608,0.14000000000000057,0.00295545704032089
116,1031686,2019-06-19,3.0,INTC,INTEL CORP,47.0,47.58,47.07,17375919.0,-0.006333,4477000.0,47.48,0.003732,47.29,0,0.004652146331148211,0.5799999999999983,0.012264749418481673,0.4399999999999977,0.009347779902273161
117,1031687,2019-06-20,3.0,INTC,INTEL CORP,46.87,48.05,47.19,20088680.0,0.002549,4477000.0,47.87,0.008719,47.459999999999994,0,0.00568900126422242,1.1799999999999997,0.024863042562157604,0.539999999999992,0.011443102352193093
118,1031688,2019-06-21,3.0,INTC,INTEL CORP,46.8,47.73,47.46,31070851.0,0.005722,4477000.0,46.95,-0.0025989999999999997,47.265,1,0.0041256743890828364,0.9299999999999997,0.019676293240241186,0.39000000000000057,0.008217446270543627
119,1031689,2019-06-24,3.0,INTC,INTEL CORP,47.17,47.8455,47.63,14457402.0,0.003582,4477000.0,47.4,-0.002943,47.50775,1,0.002573264362130412,0.6754999999999995,0.014218732733080382,0.24450000000000216,0.005133319336552638
120,1031690,2019-06-25,3.0,INTC,INTEL CORP,46.8,47.68,46.85,16634253.0,-0.016375999999999998,4477000.0,47.56,-0.008988,47.239999999999995,0,0.008255715495342793,0.8800000000000026,0.01862828111769692,0.7799999999999869,0.01664887940234764
121,1031691,2019-06-26,3.0,INTC,INTEL CORP,47.56,48.48,48.19,21850433.0,0.028602,4477000.0,47.65,-0.001062,48.019999999999996,1,0.003540191586838853,0.9199999999999946,0.019158683881715842,0.3400000000000034,0.007055405685827006
122,1031692,2019-06-27,3.0,INTC,INTEL CORP,47.24,48.42,47.46,22999614.0,-0.015147999999999998,4477000.0,48.15,0.005561,47.83,0,0.007735730712941615,1.1799999999999997,0.024670708760192343,0.7399999999999949,0.015592077538980086
123,1031693,2019-06-28,3.0,INTC,INTEL CORP,47.68,48.2,47.87,26626633.0,0.008639,4430000.0,47.77,0.0065969999999999996,47.94,0,0.0014601585314977115,0.5200000000000031,0.010846891948268735,0.14000000000000057,0.002924587424274088
124,1031694,2019-07-01,3.0,INTC,INTEL CORP,47.745,49.45,48.05,27443879.0,0.0037600000000000003,4430000.0,49.29,0.006612000000000001,48.5975,0,0.011266011626112444,1.7050000000000054,0.035084109264879995,1.0949999999999989,0.02278876170655565
125,1031695,2019-07-02,3.0,INTC,INTEL CORP,47.69,48.22,48.12,15282856.0,0.001457,4430000.0,47.91,0.0019879999999999997,47.955,1,0.0034407256803252874,0.5300000000000011,0.011052027942863125,0.3299999999999983,0.006857855361595975
126,1031696,2019-07-03,3.0,INTC,INTEL CORP,47.995,48.56,48.52,10721800.0,0.008313,4430000.0,48.18,0.007527,48.2775,1,0.005023043861011853,0.5650000000000048,0.011703174356584429,0.48499999999999943,0.009995877988458355
127,1031697,2019-07-05,3.0,INTC,INTEL CORP,47.44,48.175,48.08,14308375.0,-0.009068000000000001,4430000.0,48.03,-0.0012,47.8075,1,0.005699942477644739,0.7349999999999994,0.015374156774564648,0.5450000000000017,0.01133527454242932
128,1031698,2019-07-08,3.0,INTC,INTEL CORP,47.07,47.95,47.82,16525160.0,-0.005408,4430000.0,47.62,-0.005374,47.510000000000005,1,0.006524942117448856,0.8800000000000026,0.018522416333403544,0.6199999999999903,0.012965286491007744
129,1031699,2019-07-09,3.0,INTC,INTEL CORP,47.13,47.8,47.75,17807987.0,-0.001464,4430000.0,47.36,0.00155,47.465,1,0.006004424312651355,0.6699999999999946,0.014115664173601486,0.5699999999999932,0.011937172774868967
130,1031700,2019-07-10,3.0,INTC,INTEL CORP,47.9,48.61,48.21,16020721.0,0.009633,4430000.0,47.92,0.004047,48.254999999999995,0,0.000932545850170855,0.7100000000000009,0.014713501191586383,0.0899999999999892,0.001866832607342651
131,1031701,2019-07-11,3.0,INTC,INTEL CORP,48.31,48.78,48.6,16560482.0,0.00809,4430000.0,48.56,0.00124,48.545,1,0.0011329694098259288,0.46999999999999886,0.009681738593057964,0.10999999999999943,0.002263374485596696
132,1031702,2019-07-12,3.0,INTC,INTEL CORP,48.81,49.93,49.92,20104568.0,0.027160000000000004,4430000.0,49.0,0.0045899999999999995,49.370000000000005,1,0.01114036864492601,1.1199999999999974,0.022685841604213032,1.0999999999999943,0.022035256410256297
133,1031703,2019-07-15,3.0,INTC,INTEL CORP,49.7693,50.25,50.12,14322981.0,0.004006,4430000.0,50.0,-0.000165,50.00965,1,0.0022065741311926164,0.4806999999999988,0.009612144856042759,0.22069999999999368,0.004403431763766834
134,1031704,2019-07-16,3.0,INTC,INTEL CORP,48.96,50.0,49.17,17098584.0,-0.018955,4430000.0,49.91,-0.00298,49.480000000000004,0,0.006265157639450328,1.0399999999999991,0.021018593371058995,0.6200000000000045,0.012609314622737533
135,1031705,2019-07-17,3.0,INTC,INTEL CORP,49.24,49.7,49.39,11876946.0,0.0044740000000000005,4430000.0,49.5,-0.005601,49.47,0,0.001617141702041607,0.46000000000000085,0.009298564786739455,0.1599999999999966,0.003239522170479785
136,1031706,2019-07-18,3.0,INTC,INTEL CORP,48.89,49.99,49.94,15610129.0,0.011136,4430000.0,49.28,0.003286,49.44,1,0.01011326860841424,1.1000000000000014,0.022249190938511357,1.0,0.020024028834601523
137,1031707,2019-07-19,3.0,INTC,INTEL CORP,49.91,50.66,50.27,29071572.0,0.006608,4430000.0,49.96,-0.005647999999999999,50.285,0,0.0002982996917568552,0.75,0.01491498458784926,0.029999999999986926,0.000596777402028783
138,1031708,2019-07-22,3.0,INTC,INTEL CORP,49.89,51.515,51.35,21602681.0,0.021484,4430000.0,50.005,0.0022649999999999997,50.7025,1,0.012770573443124123,1.625,0.0320497016912381,1.2950000000000017,0.02521908471275563
139,1031709,2019-07-23,3.0,INTC,INTEL CORP,51.3,52.0,51.75,18342682.0,0.007790000000000001,4430000.0,52.0,0.006228,51.65,1,0.0019361084220716636,0.7000000000000028,0.013552758954501507,0.20000000000000284,0.003864734299516963
140,1031710,2019-07-24,3.0,INTC,INTEL CORP,51.8,52.97,52.92,20819046.0,0.022609,4430000.0,51.98,0.005940999999999999,52.385,1,0.010212847189080915,1.1700000000000017,0.022334637777989916,1.0700000000000074,0.0202191987906275
141,1031711,2019-07-25,3.0,INTC,INTEL CORP,51.88,52.6,52.16,27717654.0,-0.014361,4430000.0,52.51,-0.0063950000000000005,52.24,0,0.001531393568147117,0.7199999999999989,0.013782542113323101,0.1600000000000108,0.0030674846625768945
142,1031712,2019-07-26,3.0,INTC,INTEL CORP,51.53,53.5,51.59,36319303.0,-0.010928,4430000.0,52.69,0.007277,52.515,0,0.017614015043320903,1.9699999999999989,0.03751309149766731,1.8499999999999943,0.03585966272533425
143,1031713,2019-07-29,3.0,INTC,INTEL CORP,50.78,52.5599,52.51,21778355.0,0.017833,4430000.0,51.53,-0.002673,51.66995,1,0.016257999088444986,1.7798999999999978,0.03444748833703144,1.680099999999996,0.031995810321843385
144,1031714,2019-07-30,3.0,INTC,INTEL CORP,51.56,52.31,51.7,16462986.0,-0.015425999999999999,4430000.0,51.71,-0.001424,51.935,0,0.004524886877828043,0.75,0.014441128333493789,0.46999999999999886,0.009090909090909068
145,1031715,2019-07-31,3.0,INTC,INTEL CORP,50.05,51.72,50.55,24132251.0,-0.022244,4430000.0,51.51,-0.010020000000000001,50.885,0,0.006583472536110855,1.6700000000000017,0.03281910189643317,0.6700000000000017,0.013254203758654833
146,1031716,2019-08-01,3.0,INTC,INTEL CORP,49.47,51.89,49.5,33956169.0,-0.020771,4430000.0,50.52,-0.009321,50.68,0,0.023283346487766372,2.4200000000000017,0.04775059194948701,2.3599999999999994,0.047676767676767665
147,1031717,2019-08-02,3.0,INTC,INTEL CORP,48.5,49.36,48.68,27812047.0,-0.016566,4430000.0,49.09,-0.007891,48.93,0,0.005109339873288371,0.8599999999999994,0.017576129164111984,0.5,0.010271158586688579
148,1031718,2019-08-05,3.0,INTC,INTEL CORP,46.57,47.9599,46.97,38777597.0,-0.035127,4430000.0,47.76,-0.028489999999999998,47.26495,0,0.0062403535812478395,1.3898999999999972,0.029406568715295314,0.5899000000000001,0.0125590802639983
149,1031719,2019-08-06,3.0,INTC,INTEL CORP,46.765,47.56,46.96,26017163.0,0.0064930000000000005,4430000.0,47.15,0.011837,47.1625,0,0.004293665518155326,0.7950000000000017,0.016856612774980156,0.40500000000000114,0.008624361158432733
150,1031720,2019-08-07,3.0,INTC,INTEL CORP,45.97,46.88,46.73,29359793.0,-0.004898,4430000.0,46.3,0.001263,46.425,1,0.006569736133548729,0.9100000000000037,0.019601507808293027,0.6099999999999994,0.013053712818317985
151,1031721,2019-08-08,3.0,INTC,INTEL CORP,45.91,47.365,47.17,30509740.0,0.009415999999999999,4430000.0,46.16,0.018294,46.6375,1,0.011417850442240661,1.4550000000000054,0.03119807022246058,1.0649999999999977,0.022577909688361198
152,1031722,2019-08-09,3.0,INTC,INTEL CORP,45.78,47.0,45.98,24860591.0,-0.025228,4430000.0,46.94,-0.007314,46.39,0,0.0088381116619962,1.2199999999999989,0.026298771286915257,0.8200000000000074,0.01783384080034814
153,1031723,2019-08-12,3.0,INTC,INTEL CORP,45.44,46.07,45.6,18416141.0,-0.008264,4430000.0,45.76,-0.012145,45.754999999999995,0,0.0033876079117035086,0.6300000000000026,0.013768986995956783,0.30999999999998806,0.006798245614034826
154,1031724,2019-08-13,3.0,INTC,INTEL CORP,45.36,47.045,46.84,29189061.0,0.027193000000000002,4430000.0,45.49,0.013288,46.2025,1,0.013797954656133387,1.6850000000000023,0.03646988799307402,1.2750000000000057,0.027220324508966814
155,1031725,2019-08-14,3.0,INTC,INTEL CORP,45.65,46.625,45.87,25502815.0,-0.020709,4430000.0,46.06,-0.028069,46.1375,0,0.00579788675155796,0.9750000000000014,0.021132484421566,0.5350000000000108,0.011663396555483123
156,1031726,2019-08-15,3.0,INTC,INTEL CORP,45.435,46.18,45.7,21886783.0,-0.003706,4430000.0,46.1,0.0015970000000000001,45.807500000000005,0,0.0023467772744638258,0.7449999999999974,0.01626371227419085,0.2150000000000034,0.004704595185995698
157,1031727,2019-08-16,3.0,INTC,INTEL CORP,46.06,46.68,46.5,23207952.0,0.017505,4430000.0,46.34,0.014762,46.370000000000005,1,0.0028035367694629167,0.6199999999999974,0.013370713823592784,0.2599999999999909,0.00559139784946217
158,1031728,2019-08-19,3.0,INTC,INTEL CORP,47.04,47.6,47.23,21369082.0,0.015699,4430000.0,47.46,0.010602,47.32,0,0.0019019442096365894,0.5600000000000023,0.011834319526627267,0.18000000000000682,0.003811136989201923
159,1031729,2019-08-20,3.0,INTC,INTEL CORP,46.46,47.12,46.6,23063737.0,-0.013338999999999998,4430000.0,47.03,-0.006809999999999999,46.79,0,0.00406069673007048,0.6599999999999966,0.01410557811498176,0.37999999999999545,0.008154506437768142
160,1031730,2019-08-21,3.0,INTC,INTEL CORP,46.8901,47.29,47.15,15855209.0,0.011803,4430000.0,47.11,0.007888,47.09005,1,0.0012730927234097355,0.39990000000000236,0.008492239868082585,0.11990000000000123,0.00254294803817606
161,1031731,2019-08-22,3.0,INTC,INTEL CORP,46.69,47.43,46.78,19734968.0,-0.007847,4430000.0,47.28,-0.0010539999999999998,47.06,0,0.0059498512537186805,0.740000000000002,0.01572460688482792,0.5600000000000023,0.011970927746900433
162,1031732,2019-08-23,3.0,INTC,INTEL CORP,44.8,46.63,44.96,32767444.0,-0.038906,4430000.0,46.35,-0.024262,45.715,0,0.016515366947391502,1.8300000000000054,0.04003062452149197,1.5100000000000051,0.03358540925266915
163,1031733,2019-08-26,3.0,INTC,INTEL CORP,45.25,45.82,45.56,22034824.0,0.013345,4430000.0,45.82,0.009895000000000001,45.535,1,0.0005490282200506355,0.5700000000000003,0.012517843417151649,0.05000000000001137,0.001097453906936158
164,1031734,2019-08-27,3.0,INTC,INTEL CORP,45.5,46.12,45.79,16892619.0,0.0050479999999999995,4430000.0,45.87,-0.0038659999999999996,45.81,0,0.00043658589827555395,0.6199999999999974,0.01353416284654,0.04000000000000625,0.0008735531775498199
165,1031735,2019-08-28,3.0,INTC,INTEL CORP,45.37,45.91,45.79,14878325.0,0.0,4430000.0,45.7,0.006299,45.64,1,0.003286590709903562,0.5399999999999991,0.011831726555652917,0.29999999999999716,0.006551648831622563
166,1031736,2019-08-29,3.0,INTC,INTEL CORP,46.4,47.22,46.87,17774245.0,0.023586000000000003,4430000.0,46.46,0.012391,46.81,1,0.0012817773979917789,0.8200000000000003,0.017517624439222394,0.11999999999999034,0.002560273095796679
167,1031737,2019-08-30,3.0,INTC,INTEL CORP,47.16,47.79,47.41,16906929.0,0.011521,4430000.0,47.24,0.000535,47.474999999999994,0,0.0013691416535017954,0.6300000000000026,0.013270142180094842,0.12999999999999545,0.002742037544821672
168,1031738,2019-09-03,3.0,INTC,INTEL CORP,46.495,47.22,46.98,14991989.0,-0.00907,4430000.0,47.12,-0.007326999999999999,46.8575,1,0.002614309342154301,0.7250000000000014,0.015472443045403647,0.24499999999999034,0.005214985100042366
169,1031739,2019-09-04,3.0,INTC,INTEL CORP,47.54,48.95,48.92,23430699.0,0.041294,4430000.0,47.56,0.010668,48.245000000000005,1,0.013991087159291059,1.4100000000000037,0.0292258265105193,1.3499999999999943,0.02759607522485679
170,1031740,2019-09-05,3.0,INTC,INTEL CORP,49.87,51.17,50.1,29971967.0,0.024121,4430000.0,49.925,0.012190000000000001,50.519999999999996,0,0.008313539192398944,1.3000000000000043,0.025732383214568576,0.8399999999999892,0.016766467065868047
171,1031741,2019-09-06,3.0,INTC,INTEL CORP,50.07,50.99,50.92,17050182.0,0.016367,4430000.0,50.25,0.000226,50.53,1,0.007718187215515546,0.9200000000000017,0.018207005739164887,0.7800000000000011,0.015318146111547547
172,1031742,2019-09-09,3.0,INTC,INTEL CORP,51.02,52.03,51.59,20664870.0,0.013158000000000001,4430000.0,51.06,0.0005200000000000001,51.525000000000006,1,0.001261523532265846,1.009999999999998,0.01960213488597764,0.12999999999999545,0.002519868191509894
173,1031743,2019-09-10,3.0,INTC,INTEL CORP,50.825,51.84,51.82,18486029.0,0.004458,4430000.0,51.33,0.001183,51.3325,1,0.009496907417328147,1.0150000000000006,0.019773048263770524,0.9749999999999943,0.018815129293708883
174,1031744,2019-09-11,3.0,INTC,INTEL CORP,51.38,52.79,52.79,18918547.0,0.018719,4430000.0,51.6,0.008071,52.085,1,0.013535566861860387,1.4099999999999966,0.027071133723720775,1.4099999999999966,0.026709604091683967
175,1031745,2019-09-12,3.0,INTC,INTEL CORP,52.065,53.33,53.01,23246381.0,0.0041670000000000006,4430000.0,53.0,0.002248,52.6975,1,0.005930072584088429,1.2650000000000006,0.024004933820389974,0.625,0.011790228258819091
176,1031746,2019-09-13,3.0,INTC,INTEL CORP,52.2349,53.0,52.54,17997648.0,-0.008865999999999999,4430000.0,52.76,-0.000642,52.617450000000005,0,0.0014719451436739333,0.7650999999999968,0.014540803478693793,0.15490000000001203,0.002948229920061135
177,1031747,2019-09-16,3.0,INTC,INTEL CORP,51.7011,52.285,52.2,13340163.0,-0.006470999999999999,4430000.0,51.9,-0.001318,51.99305,1,0.0039803396800150445,0.5838999999999999,0.011230347132934112,0.41390000000001237,0.007929118773946597
178,1031748,2019-09-17,3.0,INTC,INTEL CORP,51.35,52.144,51.95,19337554.0,-0.004789,4430000.0,52.05,0.002149,51.747,1,0.003922932730399887,0.7939999999999969,0.015343884669642625,0.4060000000000059,0.007815206929740248
179,1031749,2019-09-18,3.0,INTC,INTEL CORP,51.16,52.13,51.74,14989395.0,-0.0040420000000000005,4430000.0,52.13,-0.000734,51.644999999999996,1,0.0018394810727080254,0.970000000000006,0.01878206990028088,0.19000000000001194,0.0036722071897953602
180,1031750,2019-09-19,3.0,INTC,INTEL CORP,51.5,51.99,51.57,11839179.0,-0.003286,4430000.0,51.7,-0.000197,51.745000000000005,0,0.00338196927239355,0.490000000000002,0.009469513962701749,0.3500000000000085,0.006786891603645696
181,1031751,2019-09-20,3.0,INTC,INTEL CORP,50.56,51.88,50.72,38604738.0,-0.016482,4430000.0,51.6,-0.004186,51.22,0,0.009761811792268645,1.3200000000000003,0.02577118313158923,1.0,0.01971608832807571
182,1031752,2019-09-23,3.0,INTC,INTEL CORP,50.39,51.225,50.9,21511996.0,0.003549,4430000.0,50.83,-0.00011399999999999999,50.807500000000005,1,0.0018205973527529208,0.8350000000000009,0.01643458150863555,0.18499999999998806,0.003634577603143184
183,1031753,2019-09-24,3.0,INTC,INTEL CORP,49.64,51.18,49.82,28423334.0,-0.021218,4430000.0,51.1,-0.009389,50.41,0,0.01170402697877398,1.5399999999999991,0.030549494147986495,1.1799999999999926,0.023685266961059666
184,1031754,2019-09-25,3.0,INTC,INTEL CORP,49.42,51.21,51.02,20074242.0,0.024087,4430000.0,49.75,0.005633,50.315,1,0.014011726125410025,1.7899999999999991,0.035575872006359914,1.4100000000000108,0.027636221089768927
185,1031755,2019-09-26,3.0,INTC,INTEL CORP,50.34,51.145,50.92,11469005.0,-0.00196,4430000.0,50.98,-0.003164,50.74250000000001,1,0.0034980538995909713,0.8049999999999997,0.01586441346011725,0.35499999999998977,0.006971720345640019
186,1031756,2019-09-27,3.0,INTC,INTEL CORP,50.34,51.22,50.78,14835106.0,-0.0027489999999999997,4350000.0,50.63,-0.0059039999999999995,50.78,0,0.0,0.8799999999999955,0.01732965734541149,0.0,0.0
187,1031757,2019-09-30,3.0,INTC,INTEL CORP,50.9384,51.595,51.53,14039991.0,0.014769999999999998,4350000.0,51.19,0.004386999999999999,51.2667,1,0.005135887427901561,0.6565999999999974,0.012807533935283477,0.526600000000002,0.010219289734135493
188,1031758,2019-10-01,3.0,INTC,INTEL CORP,50.43,52.24,50.76,18471726.0,-0.014943000000000001,4350000.0,51.97,-0.012601000000000001,51.335,0,0.011200935034576854,1.8100000000000023,0.03525859550014614,1.1500000000000057,0.02265563435776213
189,1031759,2019-10-02,3.0,INTC,INTEL CORP,48.98,50.37,49.39,21368246.0,-0.026989999999999997,4350000.0,50.31,-0.016134,49.675,0,0.005737292400603857,1.3900000000000006,0.02798188223452442,0.5699999999999932,0.011540797732334343
190,1031760,2019-10-03,3.0,INTC,INTEL CORP,48.532,50.07,50.03,17209658.0,0.012958,4350000.0,49.5,0.00746,49.301,1,0.01478671832214355,1.5380000000000038,0.031196121782519702,1.4579999999999984,0.029142514491305185
191,1031761,2019-10-04,3.0,INTC,INTEL CORP,50.03,50.97,50.92,12727071.0,0.017789,4350000.0,50.35,0.012642,50.5,1,0.00831683168316835,0.9399999999999977,0.018613861386138568,0.8400000000000034,0.016496465043205094
192,1031762,2019-10-07,3.0,INTC,INTEL CORP,50.56,51.23,50.62,12696695.0,-0.0058920000000000005,4350000.0,50.7,-0.003922999999999999,50.894999999999996,0,0.005403281265350203,0.6699999999999946,0.013164357991944094,0.5499999999999972,0.010865270644014168
193,1031763,2019-10-08,3.0,INTC,INTEL CORP,49.61,50.48,49.725,17858933.0,-0.017681,4350000.0,50.16,-0.015088999999999998,50.045,0,0.006394245179338601,0.8699999999999974,0.017384354081326756,0.6400000000000006,0.012870789341377588
194,1031764,2019-10-09,3.0,INTC,INTEL CORP,50.15,50.79,50.48,12171856.0,0.015184,4350000.0,50.47,0.00812,50.47,1,0.0001981375074301171,0.6400000000000006,0.01268080047553003,0.01999999999999602,0.00039619651347060265
195,1031765,2019-10-10,3.0,INTC,INTEL CORP,50.4,51.775,51.11,14579029.0,0.01248,4350000.0,50.41,0.005591,51.0875,1,0.00044042084658675514,1.375,0.026914607291411794,0.045000000000001705,0.0008804539229114011
196,1031766,2019-10-11,3.0,INTC,INTEL CORP,51.82,52.79,52.09,24129006.0,0.019174,4350000.0,52.0,0.011307,52.305,0,0.0041105056877926835,0.9699999999999989,0.018545072172832404,0.4299999999999926,0.00825494336724885
197,1031767,2019-10-14,3.0,INTC,INTEL CORP,51.44,51.95,51.64,16386599.0,-0.008639,4350000.0,51.9,-0.0016129999999999999,51.695,0,0.0010639326820775649,0.5100000000000051,0.00986555759744666,0.10999999999999943,0.0021301316808675333
198,1031768,2019-10-15,3.0,INTC,INTEL CORP,51.83,53.07,52.65,18924175.0,0.019559,4350000.0,51.93,0.009105,52.45,1,0.003813155386081901,1.240000000000002,0.02364156339370833,0.3999999999999915,0.007597340930674102
199,1031769,2019-10-16,3.0,INTC,INTEL CORP,52.12,52.56,52.445,15133652.0,-0.003894,4350000.0,52.35,-0.001941,52.34,1,0.0020061138708444186,0.44000000000000483,0.008406572411157906,0.20999999999999375,0.004004194870816927
200,1031770,2019-10-17,3.0,INTC,INTEL CORP,51.38,52.84,51.86,16872106.0,-0.011155,4350000.0,52.635,0.003632,52.11,0,0.004797543657647284,1.4600000000000009,0.02801765496066016,0.5,0.009641342074816815
201,1031771,2019-10-18,3.0,INTC,INTEL CORP,51.0291,51.82,51.36,16942843.0,-0.009641,4350000.0,51.75,-0.003737,51.424549999999996,0,0.001255237041451933,0.7909000000000006,0.015379813727101174,0.129099999999994,0.0025136292834889796
202,1031772,2019-10-21,3.0,INTC,INTEL CORP,51.34,52.17,52.13,13083704.0,0.014991999999999998,4350000.0,51.52,0.0066430000000000005,51.755,1,0.007245676746208096,0.8299999999999983,0.016037097864940553,0.75,0.01438710915020142
203,1031773,2019-10-22,3.0,INTC,INTEL CORP,51.8903,52.32,52.01,13307838.0,-0.002302,4350000.0,51.9,-0.00331,52.10515,0,0.0018261150769166548,0.42969999999999686,0.008246785586453486,0.19030000000000769,0.003658911747740967
204,1031774,2019-10-23,3.0,INTC,INTEL CORP,51.2,51.96,51.72,16046319.0,-0.005576,4350000.0,51.37,0.002302,51.58,1,0.0027142303218301777,0.759999999999998,0.014734393175649438,0.28000000000000114,0.005413766434648127
205,1031775,2019-10-24,3.0,INTC,INTEL CORP,51.43,52.43,52.23,25622192.0,0.009861,4350000.0,52.09,0.0023309999999999997,51.93,1,0.005777007510109709,1.0,0.019256691700365876,0.5999999999999943,0.01148765077541632
206,1031776,2019-10-25,3.0,INTC,INTEL CORP,53.92,56.61,56.46,59744213.0,0.080988,4350000.0,54.19,0.004044,55.265,1,0.02162308875418439,2.6899999999999977,0.04867456799059075,2.3900000000000006,0.042330853701735754
207,1031777,2019-10-28,3.0,INTC,INTEL CORP,56.06,56.81,56.76,32285141.0,0.005313,4350000.0,56.38,0.005233,56.435,1,0.0057588376007795825,0.75,0.013289625232568441,0.6499999999999915,0.011451726568005489
208,1031778,2019-10-29,3.0,INTC,INTEL CORP,56.24,57.24,56.34,18133352.0,-0.0074,4350000.0,56.37,-0.00058,56.74,0,0.007049700387733496,1.0,0.017624250969333802,0.7999999999999972,0.01419950301739434
209,1031779,2019-10-30,3.0,INTC,INTEL CORP,55.615,56.63,56.6,15223899.0,0.004615,4350000.0,56.32,0.002667,56.1225,1,0.008508174083478091,1.0150000000000006,0.018085438104147186,0.9549999999999983,0.016872791519434598
210,1031780,2019-10-31,3.0,INTC,INTEL CORP,55.62,56.6,56.53,19220058.0,-0.0012369999999999998,4350000.0,56.33,-0.003583,56.11,1,0.007485296738549308,0.980000000000004,0.017465692389948387,0.8400000000000034,0.014859366707942745
211,1031781,2019-11-01,3.0,INTC,INTEL CORP,55.62,56.6465,56.51,17923039.0,-0.000354,4350000.0,55.94,0.010064,56.133250000000004,1,0.006711708301229559,1.0265000000000057,0.018286844250065794,0.7534999999999883,0.013333923199433521
212,1031782,2019-11-04,3.0,INTC,INTEL CORP,56.85,57.8,57.61,19049831.0,0.019466,4350000.0,56.93,0.0037049999999999995,57.325,1,0.004971652856519783,0.9499999999999957,0.0165721761883994,0.5699999999999932,0.00989411560492958
213,1031783,2019-11-05,3.0,INTC,INTEL CORP,57.21,58.35,57.55,20839944.0,-0.001042,4350000.0,57.47,-0.001083,57.78,0,0.003980616130148909,1.1400000000000006,0.019730010384216002,0.46000000000000796,0.007993049522154787
214,1031784,2019-11-06,3.0,INTC,INTEL CORP,56.98,57.71,57.6,17690967.0,0.006342,4350000.0,57.49,-0.000398,57.345,1,0.004446769552707342,0.730000000000004,0.012729967739122923,0.5100000000000051,0.008854166666666755
215,1031785,2019-11-07,3.0,INTC,INTEL CORP,57.855,58.55,58.05,16932572.0,0.007812999999999999,4350000.0,58.0,0.002497,58.2025,0,0.002620162364159674,0.6950000000000003,0.011941067823547103,0.3050000000000068,0.005254091300603047
216,1031786,2019-11-08,3.0,INTC,INTEL CORP,57.31,58.3,58.27,11871656.0,0.00379,4350000.0,57.85,0.0025109999999999998,57.805,1,0.008044286826399159,0.9899999999999949,0.01712654614652703,0.9300000000000068,0.015960185344087982
217,1031787,2019-11-11,3.0,INTC,INTEL CORP,57.9,58.5,58.35,11193665.0,0.001373,4350000.0,57.97,-0.001634,58.2,1,0.0025773195876288416,0.6000000000000014,0.010309278350515488,0.29999999999999716,0.005141388174807149
218,1031788,2019-11-12,3.0,INTC,INTEL CORP,58.03,58.8,58.2,11938121.0,-0.002571,4350000.0,58.4,0.0010960000000000002,58.415,0,0.0036805614996147616,0.769999999999996,0.013181545835829771,0.4299999999999926,0.007388316151202621
219,1031789,2019-11-13,3.0,INTC,INTEL CORP,57.35,57.97,57.89,15393832.0,-0.005326,4350000.0,57.87,0.000297,57.66,1,0.003988900450919251,0.6199999999999974,0.010752688172042967,0.46000000000000796,0.007946104681292244
220,1031790,2019-11-14,3.0,INTC,INTEL CORP,57.57,58.04,57.81,12130312.0,-0.001382,4350000.0,57.61,0.000733,57.805,1,8.649770781078727e-05,0.46999999999999886,0.008130784534209824,0.010000000000005116,0.0001729804532088759
221,1031791,2019-11-15,3.0,INTC,INTEL CORP,57.62,58.7,57.96,16091388.0,0.002595,4350000.0,58.17,0.006928,58.16,0,0.003438789546079707,1.0800000000000054,0.018569463548830906,0.3999999999999915,0.0069013112491371886
222,1031792,2019-11-18,3.0,INTC,INTEL CORP,57.57,58.48,58.25,16083371.0,0.0050030000000000005,4350000.0,57.7,0.000109,58.025,1,0.003877638948729021,0.9099999999999966,0.015682895303748327,0.45000000000000284,0.0077253218884120655
