,effective_cost,quoted,prop_quoted,effective,prop_effective
33,9.728572818358698e-05,0.6699999999999946,0.013036287576612408,0.009999999999990905,0.00019459038723469363
34,0.0022319262493936745,0.6300000000000026,0.012227074235807909,0.2300000000000182,0.004473837774752348
35,0.000476054460630269,0.9200000000000017,0.01751880415119493,0.04999999999999716,0.0009525623928366766
36,0.0025359256128486525,0.75,0.014088475626937165,0.269999999999996,0.0050847457627117894
37,0.001693639442980736,0.46000000000000085,0.008656379375235244,0.1799999999999926,0.003381551756528135
38,0.005571819813013537,0.8700000000000045,0.016432146567192454,0.5900000000000034,0.011081893313298336
39,0.0006604396641193262,0.36999999999999744,0.006981790734974949,0.07000000000000739,0.0013217522658611667
40,0.00028150511400958187,0.7899999999999991,0.014825936004504067,0.030000000000001137,0.0005628517823639988
41,0.005358557383160044,0.8950000000000031,0.016681422114533398,0.5749999999999886,0.010659992584352775
42,0.0024276377217554166,0.8800000000000026,0.016433239962651777,0.2600000000000051,0.004843517138599201
43,0.006473402758232458,0.7100000000000009,0.013322075241579901,0.6899999999999977,0.013031161473087775
44,0.0013764298258103947,0.625,0.011865774360434763,0.14499999999999602,0.0027566539923953616
45,0.006713984270093887,0.8599999999999994,0.016497218492230948,0.6999999999999886,0.013338414634146126
46,0.004518922990020749,1.0799999999999983,0.02033515345509317,0.480000000000004,0.008997188378631752
47,4.667008913996046e-05,0.7850000000000037,0.014654407989919332,0.005000000000009663,9.333582228877475e-05
48,0.0048050267972647945,0.9200000000000017,0.017002402513398664,0.519999999999996,0.009564097848077912
49,0.008350343291890942,1.1200000000000045,0.020783076637595186,0.9000000000000057,0.01684131736526957
