,Component 1,Component 2
80,1.290935474848356,1.682145390569401
81,0.03850186627990253,0.4118353196917799
82,0.26186516972256085,0.3579488912127609
83,0.555344726474205,0.010697460392590077
84,0.24928789213728433,0.8572983102534762
85,0.3519912839231022,0.9113030500971241
86,0.09104852293314249,0.0726250628263544
87,2.3254791760963354,2.243474182326601
88,2.5162177436385997,1.9303131928200052
89,0.061538031850934115,0.7392938015732016
90,0.2144940885673394,0.7463845662183537
91,0.4425430990723376,0.16360157618834115
92,0.010340402040752225,0.5517686031083165
93,0.448016123681037,0.6624759597157776
94,0.030079344082963182,0.4856039903218013
95,0.5129134912600068,1.0757681489566535
96,0.37486214956203656,0.20884614268757337
97,0.625794989202437,0.6816568390090582
98,3.609599383534955,2.839909638655791
99,0.7264690673233559,0.7444124647124647
100,0.767380980163845,1.5318284704026173
101,0.04689742307062662,0.541815176094958
102,0.3089242686664847,0.3488190996349219
103,0.23486716732341517,0.16675522592005773
104,0.8284493264742591,1.5555980659538182
105,0.8359193026756073,1.2314840870310308
106,0.4075766021029514,0.20068350122405776
107,0.6024514493142271,0.39893573425054274
108,0.26835704414387446,0.8634899494022429
109,0.21617268616701446,0.1061334719609553
110,0.12238111819619647,0.2617186411183836
111,0.14064472033045808,0.6231214462638834
112,0.5323793841249796,0.3027806544842223
113,0.874649693287313,0.5047962692311804
114,0.08260876942929739,0.24125839488379383
115,0.3199305699075969,0.5701567663166065
116,0.6936281187866801,0.6736395535340411
117,0.4250983115930475,0.2086845074968193
118,0.8803681013282896,0.4814996694637704
119,0.39294065955443325,0.5099610867501784
120,0.08058619291226354,0.43283081546189284
121,0.7192711068668344,0.41590567459160327
122,0.007133569792882135,0.7154754336053902
123,0.2162013516667163,0.367907905698502
124,1.49745730609507,1.8855793896214117
125,0.4381734790085237,0.6616172679385197
126,0.587864567574206,0.5818490766239492
127,0.7141840229547388,0.3921727126988946
128,0.47761055930357205,0.01456244934157804
129,0.549868163587989,0.33358529507907747
130,0.09362876060107021,0.2582264829312551
131,0.40718851230387376,0.32735078837175013
132,0.9013706795853891,1.18679140190456
133,0.0553490539381593,0.47408575829206256
134,0.4664081927976009,0.1353707302187285
135,0.27342832825844016,0.3970433947207677
136,0.5555969856787487,1.0057788001555936
137,0.2706118807001309,0.14188485672066245
138,1.775821230336958,2.017703816918376
139,0.16980420111299852,0.3794742981866875
140,0.596839136738426,1.0433920419204505
141,0.06008901188110498,0.31261170197186816
142,3.904720519742535,2.6308600635999047
143,3.1167707986035587,2.449122850358704
144,0.9360917065315051,0.6312370696240611
145,0.04184854289381792,0.9322769057739053
146,6.506182582253644,3.4664512625870887
147,0.8256564389175844,0.4067052541166394
148,0.14127812412971325,0.6230399716598708
149,1.0052286583185468,0.6922982596568165
150,0.41275605441586355,0.031233007131018016
151,1.2837506503248257,1.7573333171797167
152,0.3350984879110164,1.0402252678256636
153,0.6071173573120333,0.6816517441331245
154,2.307036259324312,2.3036699210707687
155,0.5111505926891328,0.061911570451232335
156,0.4147259996898287,0.48542516071834885
157,0.39269621534007426,0.5877918820878519
158,0.0037885785045166194,0.4531835662306986
159,0.8597079315589584,0.7698229902366334
160,0.45956708291202075,0.3864008391814245
161,0.6668886215326069,0.3536359270205604
162,3.4920361813520775,2.756099130336077
163,0.4003539661018636,0.26597747712525294
164,0.35914326154103154,0.24029281992823529
165,0.426303854921474,0.6846510265219725
166,0.03558526856514436,0.23289974812789013
167,0.06729260251798803,0.36567514637117066
168,0.49329352543300786,0.5442372210326278
169,2.0397278693710175,2.012376821080998
170,0.11661301942083997,0.9803389791995651
171,0.28182366244315266,0.3023198418507702
172,0.0009265812262209573,0.018819748472900768
173,0.2771170869259574,0.7376010751873546
174,1.8337603204570943,1.825652564740519
175,0.4991419593629827,0.3019415351419045
176,0.10131626737965954,0.3106751906241937
177,0.6618860933277249,0.7182932882943555
178,0.9573220235636472,0.6687286084650123
179,0.21842156514404987,0.16156109311608752
180,0.33161309497428454,0.658209037341778
181,0.5896650290805435,1.2030597145912492
182,0.2828858742019542,0.3354235361673814
183,1.390741465920677,1.8096429515532808
184,2.4354788844745574,2.150426403010696
185,0.8477103565864293,0.6216401941028288
186,0.3419279899397692,0.010572492327523834
187,0.6793695403782507,0.5339937844126398
188,1.56581371139018,1.730596027368353
189,0.34424569508852076,0.44664517167254575
190,2.3669315020930037,2.2571717778822014
191,0.14118549148138088,0.46796480025569953
192,0.6382005028350964,0.4658158155888715
193,0.5700980462369664,0.10021133659742475
194,0.4738608291829105,0.1799720488043123
195,0.5174842117525191,0.5838799976008644
196,0.9811098617133288,0.507809918193929
197,0.39972043900569476,0.3260965961827652
198,0.7128360443587146,0.10389750287767044
199,0.20014626584706768,0.47408656718990133
200,0.5867931228251646,0.27075498287185
201,0.0849472726527176,0.29973123063635154
202,0.4723566202634849,0.042133425205818094
203,0.27198433799980787,0.4548378968658491
204,0.5132677053723745,0.5178203020191553
205,0.6753848555676607,0.10294443130889827
206,6.104927057554437,2.801792530659087
207,0.6474604197810144,0.29914693381554797
208,0.5236758487068521,0.21413548873482927
209,0.09056274913580449,0.4826734395709363
210,0.4433240063882406,0.29003915585767437
211,0.5759824456063561,0.15119722433372648
212,1.0010954576226083,0.3995411114659517
213,0.968943313154885,0.3094263942623287
214,0.8810352384457474,0.63572091658471
215,0.3223516497713575,0.4626045190117179
216,0.27080193250529166,0.3525650916133699
217,0.17613064323846642,0.48252009904740534
218,0.7793726466061182,0.5892176258807704
219,0.678250218460529,0.6781106316254348
220,0.8325219247365636,0.1768858005923683
221,0.8270773502046243,0.31734868902465857
222,1.036717046125156,0.5819598991066025
223,0.5866262524294573,0.4037672039284236
224,0.07322369461229751,0.03724698210670153
225,0.7192473935176839,0.11124295901982685
226,0.20683627931991183,0.555354665645258
227,0.5726576751558103,0.02304888093299723
228,0.04398845069829554,0.3647540451167921
229,0.8007090161675253,0.6312168744440034
230,0.7722239580198735,0.17802556461882355
231,0.40290816493385984,0.5277085928966856
232,1.0146878912254502,0.37752211952238013
233,1.0190256044099948,0.6837799618677483
234,0.5655368440200433,0.1468299821854838
235,0.09685444492358226,0.41124676293641055
236,0.309860538706744,0.6765338727159597
237,0.6992137542322734,0.3118537437834777
238,0.4544715543018298,0.6264661586424473
239,0.7441167655400747,0.08686486234498475
240,0.13654348568993782,0.169379700025228
241,0.5936610951250603,0.09454648840442044
242,0.8872525445669976,0.2579594099415863
243,0.6342248216232453,0.2358421666972681
244,0.13274846854163697,0.435265377467554
245,0.13145421348061787,0.5639848780984452
246,0.5107946028439482,0.5137391605926038
247,0.5660978831659879,0.4251513678127308
248,0.4056680295985568,0.6701759060103708
249,0.11578223923047617,0.3900310000410338
250,0.07133981457905561,0.33543183884256955
251,0.41428671494483876,0.6168258375724008
252,0.851942939139519,0.21463407856162964
253,3.1116266439374933,0.26871100850852286
254,3.2272198963929113,0.20001686685856707
255,0.3745200476958205,0.05301313372828966
256,0.42070819333202664,0.08425667709678598
257,0.7827857672663165,0.24917869986891222
258,1.0427566505863728,0.023436177044928296
259,0.832724069452531,0.11246166150940584
260,0.08488459456493223,0.43023657779329005
261,3.93765652441309,0.19533805832273105
262,0.5508494973955955,0.13791034250799863
263,1.382194920373914,0.07378824898488981
264,0.029039980146551344,0.07085152392940307
265,0.5761486910269887,0.14624848859081827
266,1.3211803567069824,0.005636530222137792
267,0.10623154973148967,0.382539579651532
268,0.06500120314018787,0.27680585751465936
269,1.2991639836957372,0.07957920407516048
270,0.20227115719744676,0.41159685879229363
271,0.8782292741438049,0.24992106442316486
272,0.4976633739181494,0.011880360130337652
273,1.4848396804013437,0.05514467380702924
274,3.429735666533981,0.15148049094379934
275,0.7532200111576143,0.019320975804541382
276,0.7348852594027203,0.2161395856743506
277,0.9400114446488124,0.040480913488637575
278,0.7739228436343278,0.1714212241638539
279,1.3105003498817205,0.07705703487818387
280,1.114079405608933,0.0688948919148907
281,1.0485911443915932,0.17140029637785406
282,1.5365280500099958,0.07525590569526902
283,0.7735567788355043,0.16647680870295953
284,0.508826865052464,0.07646617501522397
285,0.11489731497037385,0.3831196522334292
286,2.058675856709095,0.05696624522424205
287,1.3135470130224822,0.05161573312332692
288,0.20699892420402036,0.04570492784003025
289,0.24026894074223262,0.03192664042901451
290,1.1404705826510442,0.02342226261382323
291,0.5107268318816416,0.05855794302058288
292,0.3876925570639729,0.22880737272698584
293,0.1741551440654858,0.22429887338138998
294,0.05898712027701065,0.18096189465896526
295,0.6573432463686576,0.0808409912465067
296,1.0939480179662127,0.14245535745575136
297,0.35949718478202664,0.0018546637270669534
298,0.026851784540554695,0.013096646684762472
299,0.7582794469044988,0.14287303790405745
300,0.024016673997627525,0.22018923960381362
301,0.11622131697785884,0.00659006604368771
302,0.76885269028465,0.19523671286664004
303,0.588180478181989,0.15578929922084628
304,0.00313907188776555,0.3825893649113326
305,0.48543637690929925,0.010025813765192338
306,2.7550819521028584,0.7979382752314969
307,1.7632700002143102,0.13523960801205492
308,1.444213924937839,0.07404980106897982
309,0.3718190451396014,0.1429374045224726
310,0.4900071415540225,0.276942250170567
311,0.0433258291179095,0.36855797056763656
312,0.7255087015502902,0.1779516141981416
313,0.7957340824397513,0.07504536446343808
314,0.016110879538332068,0.043385678866917535
315,0.2265769522355603,0.22287744551459485
316,0.09427999710394804,0.20127720480127248
317,0.44751236999856725,0.05398589830394911
318,0.9210638313479915,0.05299628292402177
319,0.08493216241597898,0.02195946970429525
320,0.029995820469956393,0.06938637773944209
321,0.5065914658736098,0.11210596159623724
322,0.050673170772186214,0.19177953162393835
323,0.5401861722266265,0.17362601969844416
324,0.20319133872807701,0.41253268141150684
325,0.9539972623237108,0.11944043651705057
326,0.29632729828703636,0.2567759565682684
327,1.1849037748227333,0.03596382809064366
328,0.6960568030079941,0.057290026811990066
329,0.21075594141749604,0.27063965749378677
330,0.3710374081205674,0.5531049108059652
331,0.14771369657317274,0.40745651997576066
332,0.7913251129642443,0.09823429499932677
333,1.0644039846737052,0.17793814876733408
334,1.8555122782458475,0.5891987302287548
335,0.9057252474728584,0.6848876441471535
336,1.1616139978100144,0.5373543694901998
337,0.09022381280943152,0.5438153959336746
338,0.3748081643213181,0.5221308396519971
339,0.02484620900346485,0.44980461573113006
340,0.21337007047688739,0.3792858476874869
341,2.798995682484711,1.1956570105500617
342,0.47157563592540336,0.4515029847962259
343,0.10262684149084218,0.03287198203081626
344,0.4398415412626889,0.8205243675604036
345,0.9255213383402056,0.7159020185026653
346,0.9418247981073059,0.4609617634830463
347,1.2658218719329561,0.045404084990450705
348,0.2005824646528187,0.07071644337291612
349,0.7913863769493167,0.22550567206599698
350,0.8897777960024131,0.023294526362443606
351,1.1333786650877433,0.11627419505053872
352,0.27969975406522696,0.20977584432098192
353,0.3948577680150811,0.23824495631384793
354,0.7548274750928233,0.16680824604039138
355,0.5611290468186534,0.16717878315484958
356,6.079727090292978,1.3859852337206147
357,1.4447978481355572,0.3513484556038232
358,0.5161753966921888,0.04402304613063001
359,0.5657870649093074,0.3910973771094027
360,2.198561937761827,1.2906629813793962
361,1.1654488124806988,0.21063807325956715
362,0.26025003144453424,0.9845430532096537
363,0.02622981000328029,0.2521276707596261
364,0.06947597508696003,0.14585394669469176
365,0.6194893680707214,0.14789852371368437
366,0.37509437007415874,0.16431987193433883
367,0.6920659436689807,0.046399119520183295
368,0.48653466282431795,0.4684180420317399
369,0.601714650732344,0.06640119359348959
370,0.07779251195095832,0.28509636100760766
371,0.11318172276134186,0.37808208045563546
372,4.631355901858563,1.6041921457797228
373,0.723740745076011,0.5169858074914063
374,0.3860196662209686,0.27140791907345113
375,0.04937314886488785,0.38772391214559576
376,0.2872332185639477,0.309446797312668
377,0.8529645005559289,0.23436346321450996
378,1.0014593024925014,0.20739525016403074
379,1.2059766400363012,0.039041316229362646
380,0.7948236730390246,0.13276631622645846
381,0.3117651416637599,0.24528579547051274
382,0.07466989558406684,0.47951760322153725
383,0.04131125483397021,0.3259569259016538
384,0.4201161864907354,0.1243432153901471
385,0.3202952461844035,0.1935974210936362
386,0.5650840248077723,0.7843607568451348
387,0.5438578018185025,0.07415050651000743
388,0.633139363667258,0.3224102423070767
389,4.622831335679959,1.2413208567288745
390,0.3124063092336242,0.1922906660883204
391,0.6408871331759552,0.055039520566293944
392,0.20047241011506742,0.22616212571304253
393,0.2243570990283889,0.27205068293375056
394,0.6769698890440978,0.27897493286014885
395,1.1877905976824996,0.5852503165591314
396,0.13282012410767008,0.37401974607433935
397,4.311018039797761,2.0658936038915243
398,1.145284485723037,1.5589591568591243
399,0.600864662286203,0.5921019444840844
400,0.5995344814175954,0.6411614858747352
401,0.2945317074833989,0.3117718605249391
402,3.188311374025773,1.0903370386601883
403,2.0962685642902996,0.7881418352238627
404,0.1689784760138782,0.5547401517548751
405,0.29834930615774147,0.7865572822138254
406,3.5522621273721335,1.0846551095128651
407,1.986939642776584,0.877835706287468
408,0.47031813074839096,0.23739926681647422
409,1.220543661073748,0.09285149507010147
410,0.9043499385153788,0.07164281874583309
411,0.7302372047333177,0.05568478283529719
412,0.15425843835396147,0.46457402432852035
413,0.7013447416799136,0.47270948246830735
414,6.6158120580381,1.7801981754256149
415,0.8036897421694731,0.03774231003979005
416,0.0431654339163205,0.04784310819374914
417,0.1601060541380631,0.47127823063201246
418,1.0672303764989717,0.2766205050268962
419,0.3931869780497878,0.5094407307750175
420,1.0013788707131632,0.31257409379375795
421,0.8933066409600049,0.1552388546384873
422,1.1239217722567032,0.21502872260043515
423,0.05800349428003409,0.12813929136837934
424,0.31498730737739566,1.241613419103837
425,0.8029086779562286,0.30477361899095334
426,0.7950888637649932,0.08335433190392158
427,0.15019048709337418,0.4688649744087781
428,0.2678744130551755,0.48345626468090114
429,0.18462103248622902,0.16794894444600517
430,0.6830853236697201,0.09273199050718114
431,0.19469255617672643,0.4381869844777029
432,0.17881586079242026,0.1696677880736243
433,0.1702814669445866,1.1135596756860642
434,0.2143570163334606,0.282258630273016
435,2.6230630791610783,1.2085776914730053
436,2.59710778298008,1.294032124247664
437,0.49186636383900145,0.31926223272640547
438,0.6009398170473047,1.4047904277714554
439,1.0520900643562041,0.02387446444309503
440,2.632744682992751,0.8244867990407526
441,0.28254486111960203,0.5040864339371485
442,2.140123936888272,1.0355653374484532
443,0.6149709059812907,0.1769653021168965
444,0.7964488644044888,0.006988796218190897
445,0.13452662896688566,0.37272825482604227
446,1.0429005908438786,0.2570245461924662
447,0.08182172230370476,0.40590363612194597
448,1.1555074569431993,0.03624162698762481
449,0.20319391387585406,0.04075984112098558
450,0.6604477436899711,0.3423663169433284
451,0.13710840462323873,0.43185174634380114
452,1.0022200053955552,0.584532484031908
453,0.680841662995075,1.1982164091696148
454,0.8764570895678605,0.03975304868569782
455,3.7095221070633686,1.00002829790404
456,0.8420134012230533,0.20562635562346723
457,0.9938687018843182,0.2591062587625711
458,1.173481678928475,0.27264790362825914
459,0.9435359240417264,0.11139930022846176
460,0.76168466718217,0.22725753988013475
461,0.8461560892129979,0.5958841336159357
462,1.1519300271125068,0.3148590808894736
463,0.25484253804648854,0.4902023930674233
464,0.7449176166895374,0.13909666551374975
465,0.6059956642977894,0.30649897686942346
466,0.15302257838152372,0.3562030293472688
467,0.42238007279240997,0.2834475785700504
468,0.2520277163114305,0.4952814694801378
469,1.098416862375672,0.08245835933110819
470,0.44962759302130234,0.4619229153266087
471,0.6941451029771184,0.18210994423032614
472,0.6586285855091336,0.37885167695089217
473,0.52360763293831,0.09601759554357787
474,1.0670833491131109,0.10187646377136947
475,0.47095915732423593,0.2298119924714637
476,0.20884520246628088,0.1723684386607231
477,0.4848143643080036,0.3320643053008511
478,0.25141750330776547,0.5257083377918458
479,0.9607399063646651,0.017781314037442465
480,0.18171839486085642,0.27529953084315417
481,0.15806588396280977,0.16639131356318554
482,0.48248476016100694,0.1613510872096487
483,0.11841193507598857,1.1831082912206552
484,1.1174842265938199,0.8193271534824921
485,0.2663579814113589,0.20228287837984396
486,0.7578941620618784,0.1592496002134503
487,1.0061363654393267,0.024748479830119817
488,0.09352533017746197,0.3845206619869645
489,0.050027463668778145,0.2829989169132533
490,1.0458431444048129,0.0440742948709473
491,0.006125302087914402,0.7334195070674843
492,1.0169638746755694,0.479102668555603
493,0.18374224785544405,0.2780941312060003
494,0.5885457656327345,0.3297645795900054
495,0.7372576813392557,0.25631192233558053
496,0.22173315020810255,0.3744548378688364
497,0.2658779259574276,0.037724068038102854
498,0.04440949214172429,0.12560089300757604
499,0.9569073953112671,0.03124471565753733
500,0.8153833226155114,0.03793494048451765
501,0.27442242254786287,0.45997228553568936
502,0.47646770880296185,0.10284107004091353
503,0.8080281661293596,0.013592381066475746
504,3.847944625127386,0.8459431396381177
505,0.22745970480130043,0.08744999555303949
506,2.5698724333040355,0.2721303326059667
507,1.0266942543632072,0.1625103305223597
508,0.07962531659959213,0.5041630605128056
509,0.020828569627056974,0.4761317804020106
510,0.1766708063570916,0.05940807426297694
511,1.1213382737457445,0.02874197063661371
512,0.10763066868530813,0.05938247011297624
513,0.6509118957878114,0.07770391802676031
514,0.20192348744527827,0.19982333412206188
515,0.7605789482598698,0.11107731818910328
516,0.19442001601727296,0.09745468041376217
517,0.11454810048974881,0.060824366731919335
518,1.600551549949116,1.47114581935362
519,0.4971881850910677,0.3025963977910979
520,1.2445353247159971,0.30379787491671567
521,1.1555101073442577,0.5506327368638921
522,0.3691942503817573,0.29155161258336265
523,0.5680437257009332,0.2978171187651339
524,0.09415591323796722,0.16193012145434363
525,0.36303929078652397,0.2583629433559426
526,0.4421094496115589,0.3190231088616358
527,0.20108070986048862,0.13041695547229062
528,0.9900719578701952,0.3615731181515042
529,0.04752132010181018,0.10706631679580512
530,0.6099009023776301,0.08238092569978646
531,0.9498295792520108,0.08572543573952235
532,0.9995759577025719,0.032121440752439764
533,0.8322214898651218,0.4120442399372664
534,0.9505907558563111,0.30578083067668194
535,0.09562244766125737,0.06062141585221768
536,0.7716083961048177,0.08053377319935337
537,0.49738974264343855,0.09461344109971348
538,0.6552937141717219,0.2696002978090628
539,0.3270342611792591,0.11314416991631891
540,0.7307199664200837,0.16934081162573797
541,0.11803834652947849,0.19069930455877998
542,0.014983464771923583,0.3015027988152229
543,0.37904260746277463,0.3640198129300891
544,0.06519809312239054,0.4515589476965006
545,0.20032065007830308,0.46371386432195566
546,0.2886335141297494,0.27594573123847554
547,1.232568256916117,0.01651401089412746
548,0.9703156079255679,0.17675264318200082
549,0.929313149540465,0.023670053836558822
550,0.1808286767621285,0.11519186119841843
551,1.149205997748268,0.02447054273050914
552,0.21428869435342418,0.5403428134933359
553,0.10419850314747646,0.10119017362275162
554,0.46013877737410036,0.20798498887534178
555,0.9927737125229127,0.01352074672534133
556,0.886002292297127,0.38414839461119954
557,0.5216927241629445,0.4061639782240238
558,0.6693144674292538,1.0377371174743126
559,0.5551497450595263,0.7113979579409794
560,0.0782683663716153,0.5856791242583457
561,0.20981067991602975,0.6194284724453045
562,0.4079914547923614,0.056082627527863874
563,0.04430931898710885,0.42637861657222736
564,0.6245196415804886,0.17861672285673336
565,0.4781161185313106,0.18316462152666413
566,0.40902300096652927,0.40197696111446357
567,0.4874046013541995,0.41385331507874445
568,1.1518115211907947,0.1470568343991803
569,0.23512742785952023,0.21721712503497667
570,0.32657707894351445,0.04260692854092857
571,0.2516282172047675,0.2602316683266499
572,0.5679205696200029,0.49531376051346193
573,0.006519465338970615,0.27580384789488355
574,0.0731907331751616,0.05967466604792114
575,0.44406545287575305,0.4004033635472201
576,0.8625633697474039,0.3467530910188899
577,3.0624402993838413,1.9644133251203082
578,0.7838679489088326,0.09085980086965262
579,1.090295607772927,0.4112216008483649
580,1.1382419563002635,0.12100169344733215
581,1.1600479742064722,0.019704139289673937
582,0.09077916933566023,0.15671917211850828
583,0.34883563456039923,0.3123040580185899
584,0.31562564182126834,0.13414542155056047
585,0.8607879459009767,0.06654471912862069
586,1.07581962884885,0.419849259497756
587,0.7169189298650618,0.15481025719878808
588,0.19273671492797304,0.4915999723118244
589,0.7692106516909061,0.6932080740709583
590,0.49446476042727117,0.6732508482336201
591,0.04466548253418883,0.5915884322467029
592,0.5284106602960679,0.503678045897273
593,1.8105338251288035,0.8450780536005653
594,0.042783487500629894,0.5779026732023143
595,0.35500797731643846,0.32233557876731816
596,0.08442741509604165,0.35144988744800054
597,1.0975163662011849,0.1787569722117232
598,0.82613975612854,0.41020348475447604
599,0.19475367025313553,0.50674556321678
600,0.38026242647976016,0.44828584308033254
601,0.27844475514481415,0.27894828167378655
602,1.0909542920943973,1.4979271190091743
603,0.5904181337837755,0.7032493633367161
604,0.3366968864784854,0.3553312869480686
605,1.096589313992787,0.06269531270080324
606,0.24008263220697804,0.26151453825607607
607,0.9652694424995494,0.1499082317228364
608,1.174160254624341,0.25579580753434056
609,3.892003508782729,0.7033571677149794
610,0.40760460083745254,0.971224974629368
611,1.1892022456180904,0.22190275767262263
612,0.021134065669028333,0.17149486642441103
613,0.03267593442561217,0.5115954461262554
614,0.26731191020533285,0.46132190860696626
615,0.7151613152803117,0.4784102896100997
616,0.28029555965558356,0.38197177503250673
617,0.287732859883553,0.5645260548973506
618,0.8911762848074458,0.32161425938945937
619,0.37734996826308853,0.1792379445479336
620,0.47401243218852257,0.04220748178426796
621,0.34786378984271266,0.5073194680503943
622,0.1550504877625236,0.31691288842543824
623,0.1567020315981026,0.2854311080085439
624,1.0001832600116138,0.25190774615016437
625,0.9132344738684383,0.06220599936873389
626,0.07745664465711748,0.4817309988853072
627,0.9832437519979585,0.08059130658751806
628,1.1262443191082587,0.3060884084614679
629,0.10050475311667573,0.20402322744770482
630,0.8818714310871089,0.4011183743148686
631,0.9529069584240141,0.10120943060505225
632,0.04926858934326646,0.2631333566710384
633,0.7931083084365332,0.12681149070262157
634,0.9288999173702388,0.009743631488280372
635,0.4454854728093321,0.38249261000823814
636,0.8087023287291235,0.26700227497290313
637,0.950304890372831,0.21112972150990228
638,0.6839342719560588,0.3509255996109427
639,0.35817888325123043,0.3570560901605273
640,11.60124022112974,3.14549987770218
641,0.3776873956487476,0.2883412228345616
642,0.20301381945906444,0.4367859009841452
643,0.5253908254490994,0.6053657844407503
644,0.5676852837525693,0.028803257773038705
645,0.7038447004829896,0.2995546432656562
646,0.8746982814318751,0.014428005618299593
647,0.5344600437687493,0.44220433767217737
648,0.4568228899519908,0.4468310843073067
649,1.2878093737777272,0.8897046754292337
650,0.8236743155081175,1.2912909458451238
651,6.94323117369779,3.154484059460866
652,4.1294971879999105,2.3859881785010795
653,0.4955003098736299,0.5360522346007369
654,1.1983873316649274,0.83797267371021
655,0.4376323031755515,0.606985612305989
656,2.150509838805086,1.2223799511627846
657,0.09210892017554416,0.613145228652017
658,1.7395803295349401,1.1181241211318989
659,2.0210117159759324,0.6370857357547394
660,1.1058402992650231,0.37307203248218007
661,0.14038976356371563,0.6196144529729464
662,1.1353741539359956,0.052689658973561065
663,0.5176043244111989,0.39402237995684836
664,1.108629179882185,0.41014378010636887
665,1.1378741595705202,0.20564967957092772
666,6.040736536925585,1.5363812695366568
667,0.546443165115315,0.030482938668037217
668,0.19376967684106552,0.4711153788273297
669,1.6710620639679152,0.45745029119603065
670,0.13654879066974507,0.6127027608303253
671,0.7916700492110713,0.4294095293516424
672,0.1475860857678616,0.656561431715239
673,0.9581078076338716,0.05641122683108644
674,1.4899068239450013,1.1332895345317966
675,0.6442373361700505,0.23609582462296957
676,0.1521896589875489,0.628266311114864
677,0.3050546078618156,0.6295462803198743
678,0.5820291571417378,0.15626775806437607
679,1.0140723760568524,0.4369686640501456
680,0.46845901183582644,0.49010045326573315
681,0.9139374402410309,0.296820006308334
682,1.1118728613600595,0.10742598247510565
683,0.5531167103756833,0.010419828311313214
684,0.43412172791865405,0.6836476803022424
685,0.15162622963305605,0.17921816302246255
686,0.9621626607200471,0.06907586336996194
687,0.685354386876218,0.3715404072769695
688,0.1765050759983287,0.7285944954232247
689,0.10662603011956596,0.5648523718275278
690,0.7287329717427442,0.5336790782026039
691,0.11645620661405454,0.3787045164453938
692,3.562687460444129,1.060961079056899
693,0.6086233893556122,0.5047754513884206
694,1.7565018185665477,0.5977444240776291
695,0.15746950827449832,0.1968982594177992
696,0.8729379055787871,0.0805325029224909
697,0.004815682205739361,0.3408398121649378
698,0.08927128257606179,0.631870931289499
699,1.0848417791836278,0.15957963228274213
700,0.6139000621663441,0.11076150401986502
701,0.10621839188241579,0.3765326012765249
702,0.4784756226608753,0.31993086127614917
703,0.06016842830829752,0.6724137353411069
704,0.3711041061225719,0.4625727653080877
